Id,AnswerCount,Score,Ratio
61071,1,1,1.0
61073,1,0,1.0
61074,1,1,1.0
61077,5,48,0.1
61079,1,2,0.5
61080,4,1,4.0
61084,3,0,3.0
61086,1,1,1.0
61091,2,7,0.29
61094,3,0,3.0
61096,2,3,0.67
61099,1,0,1.0
61103,6,16,0.38
61104,4,1,4.0
61110,1,3,0.33
61112,1,2,0.5
61116,2,2,1.0
61121,1,19,0.05
61129,2,0,2.0
61130,1,1,1.0
61135,0,6,0.0
61136,1,-2,-0.5
61142,11,117,0.09
61144,1,0,1.0
61148,1,1,1.0
61151,3,3,1.0
61152,3,2,1.5
61158,2,0,2.0
61166,2,6,0.33
61168,1,2,0.5
61169,6,5,1.2
61171,1,0,1.0
61174,1,3,0.33
61178,2,0,2.0
61179,2,2,1.0
61194,3,2,1.5
61208,7,0,7.0
61213,1,0,1.0
61217,3,1,3.0
61221,9,16,0.56
61232,1,1,1.0
61233,1,2,0.5
61235,1,6,0.17
61241,1,25,0.04
61245,1,0,1.0
61249,4,5,0.8
61253,1,3,0.33
61255,5,2,2.5
61259,2,6,0.33
61265,1,4,0.25
61272,1,0,1.0
61273,2,1,2.0
61276,1,2,0.5
61277,2,7,0.29
61283,1,1,1.0
61284,1,1,1.0
61288,3,-9,-0.33
61292,1,1,1.0
61295,1,0,1.0
61299,1,0,1.0
61301,1,3,0.33
61304,1,1,1.0
61306,1,1,1.0
61307,1,1,1.0
61311,3,3,1.0
61323,2,-8,-0.25
61326,4,4,1.0
61332,3,3,1.0
61336,1,9,0.11
61337,2,5,0.4
61341,2,1,2.0
61345,1,3,0.33
61346,1,7,0.14
61347,1,1,1.0
61352,4,9,0.44
61354,2,7,0.29
61360,2,1,2.0
61364,1,2,0.5
61367,1,2,0.5
61368,1,3,0.33
61370,1,0,1.0
61375,2,1,2.0
61380,2,4,0.5
61381,1,2,0.5
61382,1,1,1.0
61383,4,-2,-2.0
61390,1,2,0.5
61394,1,2,0.5
61397,6,-11,-0.55
61403,1,1,1.0
61406,1,4,0.25
61408,2,-1,-2.0
61413,3,6,0.5
61414,3,1,3.0
61416,1,0,1.0
61429,1,3,0.33
61442,2,0,2.0
61449,2,1,2.0
61453,2,0,2.0
61456,2,8,0.25
61459,5,7,0.71
61460,4,1,4.0
61467,1,1,1.0
61468,3,1,3.0
61471,1,0,1.0
61479,2,5,0.4
61484,3,1,3.0
61488,5,5,1.0
61489,2,17,0.12
61492,2,-2,-1.0
61499,3,1,3.0
61504,3,3,1.0
61510,1,3,0.33
61513,1,0,1.0
61514,1,8,0.12
61516,5,6,0.83
61519,2,-12,-0.17
61527,1,2,0.5
61530,1,-3,-0.33
61531,2,1,2.0
61539,5,3,1.67
61541,1,1,1.0
61545,2,2,1.0
61548,1,10,0.1
61552,1,0,1.0
61555,1,1,1.0
61557,2,0,2.0
61566,1,1,1.0
61569,2,0,2.0
61570,5,2,2.5
61577,5,4,1.25
61585,3,-3,-1.0
61593,5,19,0.26
61594,4,14,0.29
61596,5,-2,-2.5
61598,1,0,1.0
61606,4,15,0.27
61608,1,3,0.33
61611,3,-1,-3.0
61614,1,0,1.0
61619,2,-1,-2.0
61622,2,-1,-2.0
61626,3,1,3.0
61629,2,-4,-0.5
61633,1,2,0.5
61634,7,3,2.33
61641,3,3,1.0
61650,3,4,0.75
61653,2,0,2.0
61657,2,2,1.0
61664,2,7,0.29
61666,1,3,0.33
61668,4,2,2.0
61674,3,-1,-3.0
61679,1,1,1.0
61683,1,1,1.0
61689,3,11,0.27
61698,5,3,1.67
61707,1,1,1.0
61708,4,5,0.8
61713,1,2,0.5
61715,1,2,0.5
61720,1,0,1.0
61725,1,2,0.5
61726,2,0,2.0
61729,10,17,0.59
61732,1,0,1.0
61733,1,8,0.12
61741,1,0,1.0
61743,2,0,2.0
61746,1,0,1.0
61749,1,5,0.2
61755,2,3,0.67
61758,2,3,0.67
61760,1,1,1.0
61761,3,-1,-3.0
61766,2,4,0.5
61770,2,4,0.5
61774,2,0,2.0
61775,2,1,2.0
61779,1,0,1.0
61780,2,1,2.0
61789,1,1,1.0
61793,1,0,1.0
61796,1,0,1.0
61799,1,4,0.25
61804,1,20,0.05
61817,1,7,0.14
61820,1,-2,-0.5
61822,1,8,0.12
61825,1,1,1.0
61827,1,0,1.0
61828,1,0,1.0
61829,3,-5,-0.6
61835,2,4,0.5
61838,1,6,0.17
61841,2,6,0.33
61843,2,0,2.0
61847,2,0,2.0
61851,1,2,0.5
61854,1,0,1.0
61855,1,1,1.0
61858,1,0,1.0
61859,1,1,1.0
61861,1,3,0.33
61862,2,1,2.0
61869,2,8,0.25
61870,1,2,0.5
61871,1,1,1.0
61872,1,0,1.0
61875,1,7,0.14
61877,1,2,0.5
61881,1,-1,-1.0
61883,2,1,2.0
61885,2,7,0.29
61888,1,1,1.0
61891,3,-2,-1.5
61893,1,1,1.0
61895,1,1,1.0
61900,1,2,0.5
61906,9,3,3.0
61909,1,4,0.25
61913,1,6,0.17
61915,1,0,1.0
61916,2,9,0.22
61920,1,-1,-1.0
61922,2,8,0.25
61935,1,5,0.2
61941,1,1,1.0
61946,2,13,0.15
61949,4,4,1.0
61950,1,1,1.0
61960,2,21,0.1
61962,3,1,3.0
61967,1,1,1.0
61969,1,0,1.0
61970,3,2,1.5
61976,1,3,0.33
61977,1,6,0.17
61980,1,5,0.2
61981,2,9,0.22
61984,2,3,0.67
61985,3,2,1.5
61988,1,2,0.5
61996,1,5,0.2
62001,2,0,2.0
62004,2,6,0.33
62005,1,10,0.1
62010,1,0,1.0
62013,4,0,4.0
62014,3,-13,-0.23
62019,1,2,0.5
62021,2,0,2.0
62024,4,1,4.0
62032,2,0,2.0
62035,2,0,2.0
62038,2,0,2.0
62047,2,-2,-1.0
62050,1,6,0.17
62051,1,2,0.5
62052,2,8,0.25
62061,1,0,1.0
62062,1,2,0.5
62063,3,-6,-0.5
62066,1,3,0.33
62068,1,0,1.0
62071,1,2,0.5
62074,4,2,2.0
62077,2,8,0.25
62082,1,-2,-0.5
62087,2,1,2.0
62094,2,6,0.33
62100,1,2,0.5
62102,1,0,1.0
62103,1,1,1.0
62105,2,2,1.0
62106,2,6,0.33
62109,1,2,0.5
62112,1,0,1.0
62116,1,5,0.2
62120,4,14,0.29
62121,3,2,1.5
62130,9,16,0.56
62131,1,1,1.0
62136,1,0,1.0
62138,1,0,1.0
62141,1,0,1.0
62145,1,3,0.33
62146,1,1,1.0
62148,2,6,0.33
62154,3,10,0.3
62159,1,2,0.5
62166,1,0,1.0
62172,0,3,0.0
62174,2,-5,-0.4
62188,1,0,1.0
62191,2,-10,-0.2
62193,2,0,2.0
62194,4,-8,-0.5
62201,3,-2,-1.5
62205,2,0,2.0
62208,3,7,0.43
62210,2,2,1.0
62211,1,0,1.0
62219,3,7,0.43
62221,2,2,1.0
62224,1,19,0.05
62228,1,0,1.0
62230,2,2,1.0
62238,1,4,0.25
62239,1,5,0.2
62240,1,1,1.0
62242,1,0,1.0
62244,2,7,0.29
62245,1,3,0.33
62246,2,1,2.0
62249,1,0,1.0
62252,4,6,0.67
62258,2,6,0.33
62259,1,2,0.5
62261,1,0,1.0
62263,1,0,1.0
62265,1,3,0.33
62266,2,0,2.0
62270,3,-6,-0.5
62273,1,0,1.0
62277,3,-10,-0.3
62284,2,0,2.0
62288,1,1,1.0
62296,4,10,0.4
62301,3,3,1.0
62305,1,6,0.17
62311,3,1,3.0
62323,2,6,0.33
62324,1,1,1.0
62326,1,6,0.17
62328,1,0,1.0
62334,1,6,0.17
62335,3,1,3.0
62345,2,-3,-0.67
62346,2,0,2.0
62352,1,3,0.33
62357,6,1,6.0
62358,1,2,0.5
62361,3,0,3.0
62364,2,2,1.0
62369,1,8,0.12
62371,2,2,1.0
62373,2,4,0.5
62375,4,0,4.0
62380,1,-2,-0.5
62390,4,2,2.0
62397,1,3,0.33
62400,2,2,1.0
62401,1,1,1.0
62402,2,6,0.33
62403,2,2,1.0
62405,2,2,1.0
62411,3,5,0.6
62420,5,7,0.71
62421,4,1,4.0
62425,1,1,1.0
62430,6,12,0.5
62435,3,1,3.0
62439,2,2,1.0
62443,1,3,0.33
62452,1,1,1.0
62458,1,3,0.33
62463,1,0,1.0
62466,1,0,1.0
62473,1,12,0.08
62476,1,1,1.0
62480,2,6,0.33
62481,2,7,0.29
62488,1,2,0.5
62489,1,0,1.0
62495,2,-4,-0.5
62501,1,6,0.17
62504,3,0,3.0
62508,1,4,0.25
62509,1,3,0.33
62511,2,2,1.0
62514,2,0,2.0
62517,3,1,3.0
62519,2,0,2.0
62521,3,5,0.6
62536,1,3,0.33
62539,0,2,0.0
62543,1,3,0.33
62545,1,25,0.04
62547,1,1,1.0
62548,1,0,1.0
62554,4,9,0.44
62556,1,8,0.12
62557,1,1,1.0
62563,1,7,0.14
62572,2,2,1.0
62573,3,2,1.5
62579,2,5,0.4
62583,1,7,0.14
62585,1,0,1.0
62588,2,21,0.1
62591,1,5,0.2
62592,1,3,0.33
62593,3,4,0.75
62600,1,4,0.25
62602,2,3,0.67
62605,3,0,3.0
62609,1,1,1.0
62611,1,3,0.33
62613,1,1,1.0
62614,1,0,1.0
62616,1,1,1.0
62622,5,1,5.0
62625,2,2,1.0
62631,1,1,1.0
62632,1,1,1.0
62637,3,4,0.75
62642,1,1,1.0
62648,1,1,1.0
62649,2,1,2.0
62651,2,4,0.5
62652,7,-2,-3.5
62655,2,11,0.18
62658,2,4,0.5
62660,1,15,0.07
62669,3,13,0.23
62672,5,14,0.36
62691,1,2,0.5
62693,1,4,0.25
62694,1,6,0.17
62695,7,22,0.32
62697,2,10,0.2
62699,1,3,0.33
62702,3,7,0.43
62708,2,2,1.0
62712,1,2,0.5
62715,1,2,0.5
62717,1,5,0.2
62719,1,3,0.33
62721,1,1,1.0
62723,1,1,1.0
62725,1,2,0.5
62729,1,10,0.1
62732,1,1,1.0
62734,11,10,1.1
62738,2,1,2.0
62743,5,-8,-0.62
62745,1,-6,-0.17
62747,1,-3,-0.33
62757,2,4,0.5
62758,1,4,0.25
62763,1,2,0.5
62764,1,5,0.2
62773,1,3,0.33
62776,1,1,1.0
62785,7,-11,-0.64
62789,3,5,0.6
62791,6,3,2.0
62796,1,2,0.5
62799,2,2,1.0
62804,1,-2,-0.5
62810,1,4,0.25
62811,3,2,1.5
62813,1,3,0.33
62814,1,5,0.2
62819,6,3,2.0
62827,5,1,5.0
62828,1,2,0.5
62830,2,18,0.11
62834,1,1,1.0
62844,4,3,1.33
62846,1,1,1.0
62851,2,3,0.67
62853,8,30,0.27
62859,3,3,1.0
62865,1,5,0.2
62868,1,3,0.33
62871,4,9,0.44
62884,1,-1,-1.0
62885,1,0,1.0
62889,3,3,1.0
62890,2,11,0.18
62898,2,0,2.0
62923,1,3,0.33
62929,1,0,1.0
62930,2,5,0.4
62933,1,8,0.12
62939,2,6,0.33
62940,1,3,0.33
62941,4,2,2.0
62948,1,1,1.0
62952,2,3,0.67
62957,1,2,0.5
62960,3,1,3.0
62969,1,1,1.0
62971,1,8,0.12
62973,1,0,1.0
62978,1,2,0.5
62979,3,15,0.2
62981,2,2,1.0
62984,1,0,1.0
62989,1,4,0.25
62990,3,0,3.0
62991,2,3,0.67
63002,1,8,0.12
63005,2,3,0.67
63010,1,0,1.0
63011,2,15,0.13
63023,2,1,2.0
63030,2,0,2.0
63032,1,0,1.0
63037,1,0,1.0
63040,2,4,0.5
63046,1,0,1.0
63048,1,5,0.2
63049,1,-1,-1.0
63051,2,2,1.0
63053,1,-3,-0.33
63055,1,5,0.2
63056,2,7,0.29
63057,2,9,0.22
63061,1,0,1.0
63066,1,0,1.0
63067,1,0,1.0
63069,2,1,2.0
63073,1,1,1.0
63075,1,1,1.0
63080,1,-1,-1.0
63084,2,3,0.67
63087,3,7,0.43
63088,1,5,0.2
63089,1,2,0.5
63095,1,3,0.33
63100,1,2,0.5
63104,1,7,0.14
63112,1,1,1.0
63113,1,8,0.12
63114,1,2,0.5
63116,1,0,1.0
63125,3,7,0.43
63129,1,3,0.33
63132,0,1,0.0
63135,2,1,2.0
63146,1,5,0.2
63148,3,14,0.21
63150,1,13,0.08
63154,1,0,1.0
63157,1,0,1.0
63165,1,2,0.5
63169,1,1,1.0
63181,4,2,2.0
63184,5,-2,-2.5
63191,1,5,0.2
63193,1,0,1.0
63196,3,6,0.5
63201,1,1,1.0
63203,1,0,1.0
63205,2,-8,-0.25
63211,2,1,2.0
63215,3,3,1.0
63217,2,0,2.0
63222,1,1,1.0
63226,1,5,0.2
63238,2,9,0.22
63240,1,2,0.5
63241,1,0,1.0
63243,3,4,0.75
63247,7,1,7.0
63250,3,3,1.0
63257,2,1,2.0
63266,1,1,1.0
63268,1,1,1.0
63273,2,1,2.0
63274,1,1,1.0
63280,1,1,1.0
63283,1,1,1.0
63285,2,4,0.5
63286,1,5,0.2
63293,5,-4,-1.25
63299,3,2,1.5
63303,2,2,1.0
63304,1,4,0.25
63305,1,4,0.25
63307,3,13,0.23
63314,1,0,1.0
63318,1,2,0.5
63319,1,1,1.0
63321,2,0,2.0
63322,5,16,0.31
63327,2,2,1.0
63328,1,4,0.25
63336,1,3,0.33
63338,2,2,1.0
63356,1,5,0.2
63359,1,10,0.1
63364,1,4,0.25
63366,2,1,2.0
63368,2,3,0.67
63370,1,1,1.0
63374,2,0,2.0
63375,1,0,1.0
63378,1,1,1.0
63380,1,9,0.11
63385,1,1,1.0
63387,6,33,0.18
63390,1,17,0.06
63392,4,0,4.0
63401,2,0,2.0
63407,1,6,0.17
63409,1,2,0.5
63410,1,1,1.0
63414,1,5,0.2
63416,1,2,0.5
63419,2,2,1.0
63422,1,2,0.5
63427,1,6,0.17
63428,1,6,0.17
63429,2,2,1.0
63432,2,0,2.0
63439,1,2,0.5
63442,2,1,2.0
63444,1,2,0.5
63448,1,3,0.33
63449,1,1,1.0
63452,1,2,0.5
63458,6,3,2.0
63460,1,1,1.0
63463,1,0,1.0
63466,1,2,0.5
63471,3,5,0.6
63472,1,2,0.5
63476,1,1,1.0
63483,1,7,0.14
63484,2,1,2.0
63485,1,6,0.17
63491,1,1,1.0
63493,1,2,0.5
63494,1,0,1.0
63497,2,12,0.17
63498,1,3,0.33
63500,1,0,1.0
63505,2,6,0.33
63516,2,0,2.0
63519,1,1,1.0
63522,2,1,2.0
63523,1,7,0.14
63525,3,2,1.5
63536,53,27,1.96
63556,2,5,0.4
63562,1,0,1.0
63564,1,1,1.0
63571,2,0,2.0
63586,1,1,1.0
63588,1,0,1.0
63589,1,7,0.14
63593,1,2,0.5
63606,1,0,1.0
63610,1,8,0.12
63611,1,0,1.0
63616,1,5,0.2
63618,1,3,0.33
63619,2,5,0.4
63626,1,2,0.5
63627,1,2,0.5
63638,2,-6,-0.33
63644,8,27,0.3
63649,1,11,0.09
63650,1,2,0.5
63656,1,1,1.0
63665,1,0,1.0
63671,1,0,1.0
63674,1,2,0.5
63676,1,0,1.0
63679,1,7,0.14
63680,1,6,0.17
63684,3,15,0.2
63687,2,2,1.0
63690,1,2,0.5
63691,1,4,0.25
63692,1,11,0.09
63694,1,3,0.33
63695,1,3,0.33
63696,1,5,0.2
63697,1,3,0.33
63698,3,11,0.27
63702,1,8,0.12
63704,3,3,1.0
63708,3,1,3.0
63714,1,-2,-0.5
63716,1,1,1.0
63719,2,0,2.0
63723,1,0,1.0
63728,1,1,1.0
63730,4,1,4.0
63735,1,4,0.25
63736,2,0,2.0
63740,2,4,0.5
63745,5,12,0.42
63748,1,0,1.0
63756,1,0,1.0
63762,9,12,0.75
63768,1,1,1.0
63771,2,0,2.0
63772,1,17,0.06
63773,1,0,1.0
63777,2,1,2.0
63778,1,2,0.5
63779,2,0,2.0
63792,2,-1,-2.0
63793,5,2,2.5
63800,1,6,0.17
63803,1,1,1.0
63809,2,2,1.0
63811,1,5,0.2
63812,1,0,1.0
63820,2,2,1.0
63821,1,2,0.5
63823,2,5,0.4
63825,1,3,0.33
63830,2,1,2.0
63835,1,9,0.11
63837,1,1,1.0
63840,1,2,0.5
63841,3,6,0.5
63845,2,12,0.17
63847,1,4,0.25
63848,1,3,0.33
63849,1,3,0.33
63852,1,0,1.0
63858,1,1,1.0
63861,1,1,1.0
63862,3,3,1.0
63866,1,1,1.0
63869,4,0,4.0
63873,1,1,1.0
63874,2,2,1.0
63875,3,9,0.33
63880,5,6,0.83
63887,2,3,0.67
63890,1,1,1.0
63895,3,0,3.0
63902,1,0,1.0
63904,1,4,0.25
63908,2,5,0.4
63910,1,1,1.0
63913,2,1,2.0
63915,1,7,0.14
63920,1,-2,-0.5
63922,1,2,0.5
63925,3,0,3.0
63928,4,3,1.33
63935,3,9,0.33
63939,1,0,1.0
63941,2,1,2.0
63944,1,2,0.5
63946,1,0,1.0
63954,1,0,1.0
63960,1,0,1.0
63961,2,19,0.11
63964,2,5,0.4
63966,1,-1,-1.0
63973,1,4,0.25
63975,1,2,0.5
63978,1,0,1.0
63979,2,2,1.0
63983,1,3,0.33
63987,2,10,0.2
63990,3,0,3.0
63996,3,2,1.5
63997,1,1,1.0
64002,1,0,1.0
64005,1,5,0.2
64010,1,3,0.33
64011,2,-7,-0.29
64013,5,7,0.71
64018,1,4,0.25
64019,3,-3,-1.0
64032,1,2,0.5
64042,3,9,0.33
64049,2,10,0.2
64053,1,0,1.0
64055,4,1,4.0
64058,1,-2,-0.5
64061,2,-2,-1.0
64068,2,2,1.0
64070,1,0,1.0
64074,3,-1,-3.0
64076,1,0,1.0
64080,2,-2,-1.0
64082,2,1,2.0
64085,1,1,1.0
64087,1,2,0.5
64088,1,1,1.0
64091,5,16,0.31
64096,1,1,1.0
64097,4,4,1.0
64100,1,14,0.07
64101,1,1,1.0
64103,5,8,0.62
64105,1,3,0.33
64109,3,3,1.0
64115,3,-4,-0.75
64116,1,2,0.5
64117,1,1,1.0
64118,6,21,0.29
64122,3,0,3.0
64125,1,1,1.0
64128,4,7,0.57
64140,4,7,0.57
64142,1,6,0.17
64146,1,0,1.0
64148,1,2,0.5
64151,1,2,0.5
64152,1,2,0.5
64157,1,3,0.33
64159,3,3,1.0
64163,3,4,0.75
64167,1,3,0.33
64169,2,-1,-2.0
64172,1,1,1.0
64173,2,-1,-2.0
64178,2,4,0.5
64180,1,2,0.5
64186,1,-2,-0.5
64190,1,2,0.5
64191,1,-1,-1.0
64193,1,-2,-0.5
64194,1,4,0.25
64199,1,0,1.0
64203,1,3,0.33
64206,2,1,2.0
64210,2,2,1.0
64213,1,2,0.5
64219,2,3,0.67
64223,1,0,1.0
64224,1,2,0.5
64227,2,-3,-0.67
64230,2,-4,-0.5
64233,1,3,0.33
64234,2,1,2.0
64238,4,16,0.25
64244,1,0,1.0
64245,1,6,0.17
64247,4,11,0.36
64252,2,3,0.67
64258,2,1,2.0
64260,3,20,0.15
64263,2,8,0.25
64265,1,4,0.25
64267,1,0,1.0
64270,1,1,1.0
64275,2,7,0.29
64277,1,0,1.0
64279,1,3,0.33
64283,1,0,1.0
64289,1,1,1.0
64290,1,3,0.33
64298,2,2,1.0
64305,2,2,1.0
64308,6,-8,-0.75
64311,3,5,0.6
64314,0,0,0.0
64321,2,1,2.0
64324,1,0,1.0
64325,1,2,0.5
64329,2,3,0.67
64331,1,8,0.12
64333,2,3,0.67
64334,7,4,1.75
64343,2,3,0.67
64344,1,0,1.0
64347,2,2,1.0
64348,1,3,0.33
64352,1,1,1.0
64353,1,2,0.5
64355,1,5,0.2
64358,4,3,1.33
64360,2,2,1.0
64367,3,5,0.6
64368,1,1,1.0
64380,1,0,1.0
64381,3,8,0.38
64386,1,1,1.0
64387,2,-6,-0.33
64391,1,0,1.0
64393,1,0,1.0
64399,2,1,2.0
64402,1,1,1.0
64405,1,2,0.5
64407,5,13,0.38
64409,2,0,2.0
64416,1,1,1.0
64419,3,3,1.0
64422,1,5,0.2
64424,1,0,1.0
64430,1,0,1.0
64433,2,6,0.33
64436,2,12,0.17
64437,1,1,1.0
64439,1,6,0.17
64443,1,0,1.0
64444,2,-3,-0.67
64445,1,5,0.2
64450,6,8,0.75
64453,1,1,1.0
64460,1,3,0.33
64465,1,2,0.5
64468,2,1,2.0
64470,22,10,2.2
64493,3,1,3.0
64496,2,2,1.0
64501,1,4,0.25
64511,2,2,1.0
64514,1,1,1.0
64516,3,4,0.75
64523,4,0,4.0
64530,1,5,0.2
64531,1,1,1.0
64536,1,0,1.0
64539,4,1,4.0
64549,2,0,2.0
64552,1,4,0.25
64553,4,0,4.0
64555,1,3,0.33
64559,4,2,2.0
64564,2,0,2.0
64570,1,2,0.5
64576,1,0,1.0
64579,3,3,1.0
64582,2,14,0.14
64583,2,2,1.0
64585,1,0,1.0
64587,4,1,4.0
64592,2,7,0.29
64593,1,1,1.0
64595,4,4,1.0
64599,1,3,0.33
64604,3,2,1.5
64605,1,0,1.0
64608,1,1,1.0
64615,1,3,0.33
64626,1,3,0.33
64627,2,3,0.67
64633,5,18,0.28
64637,1,0,1.0
64639,4,1,4.0
64643,1,4,0.25
64644,3,5,0.6
64648,2,6,0.33
64649,5,6,0.83
64651,1,4,0.25
64652,1,0,1.0
64655,1,1,1.0
64658,1,1,1.0
64661,1,2,0.5
64664,1,1,1.0
64669,3,15,0.2
64670,1,2,0.5
64672,1,7,0.14
64675,2,-11,-0.18
64685,1,0,1.0
64688,1,0,1.0
64694,3,10,0.3
64696,1,12,0.08
64697,1,0,1.0
64699,1,1,1.0
64706,1,4,0.25
64707,1,2,0.5
64708,1,3,0.33
64714,1,0,1.0
64716,1,1,1.0
64721,1,1,1.0
64725,2,1,2.0
64729,1,2,0.5
64730,3,0,3.0
64731,2,0,2.0
64733,5,0,5.0
64737,1,1,1.0
64748,1,4,0.25
64751,1,1,1.0
64752,1,1,1.0
64761,1,0,1.0
64764,1,3,0.33
64766,1,3,0.33
64767,0,6,0.0
64768,2,1,2.0
64779,1,2,0.5
64785,1,1,1.0
64791,1,8,0.12
64798,2,1,2.0
64800,1,1,1.0
64803,3,-6,-0.5
64810,2,2,1.0
64815,4,5,0.8
64817,1,0,1.0
64822,1,1,1.0
64823,1,1,1.0
64824,3,12,0.25
64831,1,1,1.0
64839,2,1,2.0
64841,1,2,0.5
64847,2,2,1.0
64850,3,8,0.38
64855,3,6,0.5
64859,1,1,1.0
64862,2,0,2.0
64863,1,3,0.33
64864,1,0,1.0
64867,4,2,2.0
64872,3,-3,-1.0
64877,2,5,0.4
64880,2,0,2.0
64885,3,4,0.75
64889,1,1,1.0
64894,1,3,0.33
64900,1,2,0.5
64902,1,3,0.33
64903,1,0,1.0
64906,1,4,0.25
64918,1,0,1.0
64920,1,4,0.25
64930,2,15,0.13
64938,4,1,4.0
64946,1,3,0.33
64947,2,0,2.0
64948,1,9,0.11
64951,1,4,0.25
64958,2,2,1.0
64959,1,3,0.33
64966,1,-2,-0.5
64967,2,0,2.0
64970,1,1,1.0
64972,5,0,5.0
64990,1,2,0.5
64995,2,-6,-0.33
64997,2,4,0.5
64998,2,-2,-1.0
65001,1,2,0.5
65006,2,5,0.4
65012,1,2,0.5
65016,3,2,1.5
65025,1,2,0.5
65027,0,0,0.0
65030,1,0,1.0
65031,1,2,0.5
65035,1,1,1.0
65039,3,3,1.0
65042,1,2,0.5
65048,1,0,1.0
65051,1,0,1.0
65058,2,2,1.0
65060,1,0,1.0
65073,3,10,0.3
65075,2,1,2.0
65081,1,1,1.0
65084,1,3,0.33
65085,0,0,0.0
65089,1,8,0.12
65094,3,2,1.5
65098,2,2,1.0
65103,1,1,1.0
65104,1,6,0.17
65108,2,2,1.0
65109,2,1,2.0
65115,4,1,4.0
65117,1,13,0.08
65120,0,1,0.0
65125,1,3,0.33
65128,7,11,0.64
65130,1,1,1.0
65131,5,4,1.25
65138,2,-4,-0.5
65145,2,3,0.67
65152,1,2,0.5
65154,2,1,2.0
65158,1,0,1.0
65164,1,1,1.0
65166,2,0,2.0
65174,1,1,1.0
65175,1,4,0.25
65176,3,5,0.6
65178,2,7,0.29
65179,1,2,0.5
65180,2,1,2.0
65184,1,1,1.0
65185,2,2,1.0
65191,1,1,1.0
65198,1,6,0.17
65203,6,10,0.6
65206,2,2,1.0
65212,1,13,0.08
65216,1,4,0.25
65218,3,2,1.5
65223,2,7,0.29
65229,1,0,1.0
65231,1,0,1.0
65234,3,4,0.75
65238,1,2,0.5
65240,1,0,1.0
65241,2,0,2.0
65251,1,1,1.0
65253,2,1,2.0
65256,5,1,5.0
65261,3,6,0.5
65263,1,0,1.0
65270,2,-6,-0.33
65271,2,5,0.4
65276,2,2,1.0
65277,3,1,3.0
65282,1,3,0.33
65288,2,3,0.67
65292,1,-3,-0.33
65297,1,-2,-0.5
65298,1,4,0.25
65309,1,15,0.07
65312,1,1,1.0
65314,1,8,0.12
65315,1,1,1.0
65318,3,3,1.0
65321,1,2,0.5
65323,1,0,1.0
65327,1,1,1.0
65328,1,3,0.33
65329,3,2,1.5
65333,1,1,1.0
65334,2,4,0.5
65335,5,3,1.67
65339,0,0,0.0
65341,5,-6,-0.83
65344,1,1,1.0
65349,1,4,0.25
65351,2,3,0.67
65356,4,14,0.29
65361,1,2,0.5
65363,1,1,1.0
65367,1,1,1.0
65371,1,1,1.0
65381,1,1,1.0
65386,1,0,1.0
65388,2,3,0.67
65391,4,2,2.0
65396,1,0,1.0
65398,1,15,0.07
65401,1,0,1.0
65403,2,1,2.0
65404,1,2,0.5
65405,2,0,2.0
65408,1,0,1.0
65412,2,0,2.0
65423,4,2,2.0
65429,1,4,0.25
65430,4,-1,-4.0
65437,15,12,1.25
65439,44,26,1.69
65460,1,4,0.25
65462,1,0,1.0
65469,1,12,0.08
65471,1,3,0.33
65476,3,0,3.0
65489,1,0,1.0
65501,2,4,0.5
65502,1,1,1.0
65503,3,3,1.0
65504,1,0,1.0
65505,2,1,2.0
65506,1,2,0.5
65514,1,6,0.17
65515,1,1,1.0
65520,2,-5,-0.4
65523,1,5,0.2
65525,1,4,0.25
65526,2,-3,-0.67
65528,3,-1,-3.0
65535,3,10,0.3
65542,1,6,0.17
65543,1,17,0.06
65546,2,0,2.0
65556,1,0,1.0
65560,1,6,0.17
65561,3,3,1.0
65567,1,10,0.1
65568,2,4,0.5
65576,2,2,1.0
65577,1,4,0.25
65580,4,3,1.33
65582,1,2,0.5
65586,1,2,0.5
65603,1,7,0.14
65604,2,18,0.11
65606,1,0,1.0
65611,2,0,2.0
65619,1,2,0.5
65621,1,2,0.5
65623,4,5,0.8
65625,1,5,0.2
65636,1,3,0.33
65637,1,1,1.0
65641,2,4,0.5
65642,1,1,1.0
65644,1,7,0.14
65645,2,0,2.0
65649,1,1,1.0
65652,2,-2,-1.0
65657,1,7,0.14
65664,1,0,1.0
65671,1,1,1.0
65674,4,9,0.44
65675,4,2,2.0
65687,1,2,0.5
65690,3,3,1.0
65694,3,3,1.0
65695,2,6,0.33
65701,1,1,1.0
65703,4,2,2.0
65704,1,2,0.5
65708,3,2,1.5
65716,13,6,2.17
65732,1,2,0.5
65734,1,-5,-0.2
65739,1,-7,-0.14
65740,2,2,1.0
65742,3,-2,-1.5
65744,4,-8,-0.5
65746,1,3,0.33
65750,1,2,0.5
65766,0,0,0.0
65768,3,2,1.5
65771,1,1,1.0
65776,1,4,0.25
65779,2,5,0.4
65780,1,0,1.0
65784,1,0,1.0
65785,1,5,0.2
65788,3,2,1.5
65794,2,0,2.0
65795,1,0,1.0
65796,2,-4,-0.5
65808,2,7,0.29
65809,2,7,0.29
65813,1,-11,-0.09
65817,2,1,2.0
65823,1,1,1.0
65827,1,2,0.5
65830,1,1,1.0
65834,1,1,1.0
65838,6,34,0.18
65843,1,0,1.0
65846,1,1,1.0
65847,2,1,2.0
65848,6,16,0.38
65859,1,6,0.17
65863,1,0,1.0
65866,1,2,0.5
